Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_210818202752_X0709.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo
  Sample period           =M60
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


[Series settings]
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo
  Sample period           =00 00:60:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


Date/time;Pressure[cmH2O];Temperature[°C];1:Conductivity[ms/cm]
2021/04/30 04:00:00;1003,692;26,667;0,000
2021/04/30 05:00:00;1003,692;26,170;0,000
2021/04/30 06:00:00;1003,867;26,013;0,000
2021/04/30 07:00:00;1004,567;27,440;0,000
2021/04/30 08:00:00;1005,500;31,197;0,000
2021/04/30 09:00:00;1005,733;33,690;0,000
2021/04/30 10:00:00;1005,967;34,987;0,000
2021/04/30 11:00:00;1005,208;36,117;0,000
2021/04/30 12:00:00;1004,333;37,890;0,000
2021/04/30 13:00:00;1003,225;39,413;0,000
2021/04/30 14:00:00;1002,000;38,123;0,000
2021/04/30 15:00:00;1000,717;38,457;0,000
2021/04/30 16:00:00;999,725;38,240;0,000
2021/04/30 17:00:00;1000,017;36,433;0,000
2021/04/30 18:00:00;999,900;33,120;0,000
2021/04/30 19:00:00;1001,125;30,757;0,000
2021/04/30 20:00:00;1001,417;30,873;0,000
2021/04/30 21:00:00;1002,233;29,047;0,000
2021/04/30 22:00:00;1002,583;28,543;0,000
2021/04/30 23:00:00;1002,700;28,357;0,000
2021/05/01 00:00:00;1002,875;28,060;0,000
2021/05/01 01:00:00;1003,050;28,137;0,000
2021/05/01 02:00:00;1002,583;27,643;0,000
2021/05/01 03:00:00;1002,642;27,237;0,000
2021/05/01 04:00:00;1002,933;26,963;0,000
2021/05/01 05:00:00;1003,633;26,600;0,000
2021/05/01 06:00:00;1004,100;28,460;0,000
2021/05/01 07:00:00;1004,683;29,620;0,000
2021/05/01 08:00:00;1006,083;31,227;0,000
2021/05/01 09:00:00;1007,600;32,763;0,000
2021/05/01 10:00:00;1006,783;33,997;0,000
2021/05/01 11:00:00;1006,025;34,470;0,000
2021/05/01 12:00:00;1004,858;36,750;0,000
2021/05/01 13:00:00;1003,692;38,227;0,000
2021/05/01 14:00:00;1002,350;38,980;0,000
2021/05/01 15:00:00;1001,242;38,287;0,000
2021/05/01 16:00:00;1000,600;38,413;0,000
2021/05/01 17:00:00;1000,775;35,753;0,000
2021/05/01 18:00:00;1000,483;31,640;0,000
2021/05/01 19:00:00;1001,125;29,907;0,000
2021/05/01 20:00:00;1002,408;29,280;0,000
2021/05/01 21:00:00;1003,108;29,887;0,000
2021/05/01 22:00:00;1003,517;28,523;0,000
2021/05/01 23:00:00;1003,517;28,670;0,000
2021/05/02 00:00:00;1003,983;28,730;0,000
2021/05/02 01:00:00;1003,808;27,930;0,000
2021/05/02 02:00:00;1003,167;27,667;0,000
2021/05/02 03:00:00;1003,342;27,307;0,000
2021/05/02 04:00:00;1002,933;26,647;0,000
2021/05/02 05:00:00;1002,758;26,223;0,000
2021/05/02 06:00:00;1003,517;25,950;0,000
2021/05/02 07:00:00;1004,917;27,003;0,000
2021/05/02 08:00:00;1005,500;30,153;0,000
2021/05/02 09:00:00;1006,200;32,973;0,000
2021/05/02 10:00:00;1005,850;34,550;0,000
2021/05/02 11:00:00;1004,917;35,690;0,000
2021/05/02 12:00:00;1004,392;37,440;0,000
2021/05/02 13:00:00;1002,992;38,423;0,000
2021/05/02 14:00:00;1002,058;38,477;0,000
2021/05/02 15:00:00;1001,067;37,820;0,000
2021/05/02 16:00:00;1000,192;37,143;0,000
2021/05/02 17:00:00;1000,075;35,013;0,000
2021/05/02 18:00:00;1000,308;31,147;0,000
2021/05/02 19:00:00;1001,125;28,727;0,000
2021/05/02 20:00:00;1002,117;27,850;0,000
2021/05/02 21:00:00;1002,933;27,357;0,000
2021/05/02 22:00:00;1003,925;29,810;0,000
2021/05/02 23:00:00;1004,275;28,843;0,000
2021/05/03 00:00:00;1003,167;27,800;0,000
2021/05/03 01:00:00;1003,050;26,813;0,000
2021/05/03 02:00:00;1003,342;26,487;0,000
2021/05/03 03:00:00;1002,933;26,163;0,000
2021/05/03 04:00:00;1003,517;25,617;0,000
2021/05/03 05:00:00;1004,158;25,443;0,000
2021/05/03 06:00:00;1004,800;25,560;0,000
2021/05/03 07:00:00;1005,208;27,340;0,000
2021/05/03 08:00:00;1006,317;29,717;0,000
2021/05/03 09:00:00;1006,258;32,183;0,000
2021/05/03 10:00:00;1005,850;34,810;0,000
2021/05/03 11:00:00;1004,858;36,227;0,000
2021/05/03 12:00:00;1004,158;38,793;0,000
2021/05/03 13:00:00;1002,933;39,247;0,000
2021/05/03 14:00:00;1001,650;40,773;0,000
2021/05/03 15:00:00;1000,483;38,590;0,000
2021/05/03 16:00:00;999,900;36,240;0,000
2021/05/03 17:00:00;1000,017;36,197;0,000
2021/05/03 18:00:00;1000,192;35,160;0,000
2021/05/03 19:00:00;1000,892;33,710;0,000
2021/05/03 20:00:00;1000,775;30,073;0,000
2021/05/03 21:00:00;1001,650;28,470;0,000
2021/05/03 22:00:00;1002,350;29,677;0,000
2021/05/03 23:00:00;1002,817;29,433;0,000
2021/05/04 00:00:00;1002,467;27,563;0,000
2021/05/04 01:00:00;1001,825;27,043;0,000
2021/05/04 02:00:00;1001,358;27,633;0,000
2021/05/04 03:00:00;1002,000;26,300;0,000
2021/05/04 04:00:00;1002,292;25,737;0,000
2021/05/04 05:00:00;1003,517;26,670;0,000
2021/05/04 06:00:00;1003,983;26,270;0,000
2021/05/04 07:00:00;1004,450;28,690;0,000
2021/05/04 08:00:00;1005,383;31,193;0,000
2021/05/04 09:00:00;1005,733;33,340;0,000
2021/05/04 10:00:00;1005,500;34,640;0,000
2021/05/04 11:00:00;1005,383;36,087;0,000
2021/05/04 12:00:00;1004,508;37,933;0,000
2021/05/04 13:00:00;1002,642;39,190;0,000
2021/05/04 14:00:00;1001,358;39,363;0,000
2021/05/04 15:00:00;1000,367;38,607;0,000
2021/05/04 16:00:00;1001,533;36,800;0,000
2021/05/04 17:00:00;1003,225;34,920;0,000
2021/05/04 18:00:00;1002,933;31,107;0,000
2021/05/04 19:00:00;1003,342;27,603;0,000
2021/05/04 20:00:00;1003,050;28,173;0,000
2021/05/04 21:00:00;1003,983;27,637;0,000
2021/05/04 22:00:00;1004,567;27,087;0,000
2021/05/04 23:00:00;1004,625;26,833;0,000
2021/05/05 00:00:00;1004,450;26,667;0,000
2021/05/05 01:00:00;1003,983;26,430;0,000
2021/05/05 02:00:00;1003,050;26,403;0,000
2021/05/05 03:00:00;1003,400;26,300;0,000
2021/05/05 04:00:00;1003,633;26,053;0,000
2021/05/05 05:00:00;1004,275;25,870;0,000
2021/05/05 06:00:00;1004,100;26,983;0,000
2021/05/05 07:00:00;1004,917;27,053;0,000
2021/05/05 08:00:00;1005,967;28,053;0,000
2021/05/05 09:00:00;1006,725;30,283;0,000
2021/05/05 10:00:00;1006,667;31,400;0,000
2021/05/05 11:00:00;1005,733;33,383;0,000
2021/05/05 12:00:00;1004,800;36,003;0,000
2021/05/05 13:00:00;1003,925;37,333;0,000
2021/05/05 14:00:00;1002,933;38,533;0,000
2021/05/05 15:00:00;1002,233;37,727;0,000
2021/05/05 16:00:00;1001,708;38,720;0,000
2021/05/05 17:00:00;1001,183;39,563;0,000
2021/05/05 18:00:00;1000,892;35,277;0,000
2021/05/05 19:00:00;1001,475;29,847;0,000
2021/05/05 20:00:00;1002,583;28,600;0,000
2021/05/05 21:00:00;1002,875;28,047;0,000
2021/05/05 22:00:00;1003,225;27,607;0,000
2021/05/05 23:00:00;1003,750;27,543;0,000
2021/05/06 00:00:00;1003,517;27,600;0,000
2021/05/06 01:00:00;1003,517;27,013;0,000
2021/05/06 02:00:00;1003,050;26,917;0,000
2021/05/06 03:00:00;1003,225;26,273;0,000
2021/05/06 04:00:00;1003,517;26,003;0,000
2021/05/06 05:00:00;1004,333;26,137;0,000
2021/05/06 06:00:00;1004,917;26,390;0,000
2021/05/06 07:00:00;1005,850;27,653;0,000
2021/05/06 08:00:00;1007,017;31,053;0,000
2021/05/06 09:00:00;1007,425;33,780;0,000
2021/05/06 10:00:00;1006,783;34,330;0,000
2021/05/06 11:00:00;1006,200;35,303;0,000
2021/05/06 12:00:00;1005,150;37,523;0,000
2021/05/06 13:00:00;1004,042;39,257;0,000
2021/05/06 14:00:00;1003,108;38,080;0,000
2021/05/06 15:00:00;1001,417;38,547;0,000
2021/05/06 16:00:00;1000,600;38,460;0,000
2021/05/06 17:00:00;1000,600;38,980;0,000
2021/05/06 18:00:00;1001,417;36,443;0,000
2021/05/06 19:00:00;1002,233;34,903;0,000
2021/05/06 20:00:00;1003,517;34,237;0,000
2021/05/06 21:00:00;1006,258;30,443;0,000
2021/05/06 22:00:00;1008,533;25,893;0,000
2021/05/06 23:00:00;1010,108;25,117;0,000
2021/05/07 00:00:00;1009,058;23,400;0,000
2021/05/07 01:00:00;1008,417;23,780;0,000
2021/05/07 02:00:00;1008,067;23,707;0,000
2021/05/07 03:00:00;1007,775;23,697;0,000
2021/05/07 04:00:00;1008,592;23,803;0,000
2021/05/07 05:00:00;1009,175;23,883;0,000
2021/05/07 06:00:00;1009,525;23,880;0,000
2021/05/07 07:00:00;1010,108;24,217;0,000
2021/05/07 08:00:00;1009,758;25,773;0,000
2021/05/07 09:00:00;1010,867;26,990;0,000
2021/05/07 10:00:00;1010,692;27,553;0,000
2021/05/07 11:00:00;1009,875;29,170;0,000
2021/05/07 12:00:00;1009,525;32,363;0,000
2021/05/07 13:00:00;1008,592;32,487;0,000
2021/05/07 14:00:00;1007,542;28,877;0,000
2021/05/07 15:00:00;1007,250;28,333;0,000
2021/05/07 16:00:00;1006,375;29,773;0,000
2021/05/07 17:00:00;1005,792;29,900;0,000
2021/05/07 18:00:00;1005,792;30,010;0,000
2021/05/07 19:00:00;1006,783;27,033;0,000
2021/05/07 20:00:00;1008,067;26,657;0,000
2021/05/07 21:00:00;1008,825;26,477;0,000
2021/05/07 22:00:00;1009,175;26,247;0,000
2021/05/07 23:00:00;1009,058;26,267;0,000
2021/05/08 00:00:00;1009,000;26,113;0,000
2021/05/08 01:00:00;1008,417;25,883;0,000
2021/05/08 02:00:00;1007,950;25,710;0,000
2021/05/08 03:00:00;1007,775;25,727;0,000
2021/05/08 04:00:00;1008,417;25,707;0,000
2021/05/08 05:00:00;1009,000;26,143;0,000
2021/05/08 06:00:00;1010,225;27,013;0,000
2021/05/08 07:00:00;1009,933;27,027;0,000
2021/05/08 08:00:00;1010,517;27,183;0,000
2021/05/08 09:00:00;1011,275;28,243;0,000
2021/05/08 10:00:00;1011,275;29,280;0,000
2021/05/08 11:00:00;1011,042;30,620;0,000
2021/05/08 12:00:00;1009,992;31,687;0,000
2021/05/08 13:00:00;1008,592;33,177;0,000
2021/05/08 14:00:00;1007,250;33,673;0,000
2021/05/08 15:00:00;1006,317;34,300;0,000
2021/05/08 16:00:00;1005,383;33,827;0,000
2021/05/08 17:00:00;1005,092;34,577;0,000
2021/05/08 18:00:00;1004,975;32,000;0,000
2021/05/08 19:00:00;1005,850;28,857;0,000
2021/05/08 20:00:00;1006,725;28,833;0,000
2021/05/08 21:00:00;1007,717;28,167;0,000
2021/05/08 22:00:00;1008,475;27,413;0,000
2021/05/08 23:00:00;1008,358;26,857;0,000
2021/05/09 00:00:00;1008,183;26,400;0,000
2021/05/09 01:00:00;1007,775;26,167;0,000
2021/05/09 02:00:00;1006,667;25,977;0,000
2021/05/09 03:00:00;1006,258;25,653;0,000
2021/05/09 04:00:00;1006,258;25,343;0,000
2021/05/09 05:00:00;1006,842;25,320;0,000
2021/05/09 06:00:00;1007,600;25,110;0,000
2021/05/09 07:00:00;1008,708;26,553;0,000
2021/05/09 08:00:00;1008,825;28,380;0,000
2021/05/09 09:00:00;1009,525;30,500;0,000
2021/05/09 10:00:00;1009,817;31,870;0,000
2021/05/09 11:00:00;1009,292;33,570;0,000
2021/05/09 12:00:00;1008,533;34,480;0,000
2021/05/09 13:00:00;1007,133;34,733;0,000
2021/05/09 14:00:00;1006,083;36,320;0,000
2021/05/09 15:00:00;1004,858;35,547;0,000
2021/05/09 16:00:00;1004,100;34,467;0,000
2021/05/09 17:00:00;1004,042;37,887;0,000
2021/05/09 18:00:00;1004,567;32,367;0,000
2021/05/09 19:00:00;1005,033;30,403;0,000
2021/05/09 20:00:00;1007,017;29,273;0,000
2021/05/09 21:00:00;1008,008;27,937;0,000
2021/05/09 22:00:00;1009,642;27,423;0,000
2021/05/09 23:00:00;1009,642;26,333;0,000
2021/05/10 00:00:00;1008,708;25,930;0,000
2021/05/10 01:00:00;1008,125;25,327;0,000
2021/05/10 02:00:00;1007,658;25,090;0,000
2021/05/10 03:00:00;1007,425;25,083;0,000
2021/05/10 04:00:00;1007,425;24,850;0,000
2021/05/10 05:00:00;1007,950;24,940;0,000
2021/05/10 06:00:00;1008,942;25,077;0,000
2021/05/10 07:00:00;1008,825;25,410;0,000
2021/05/10 08:00:00;1008,708;26,127;0,000
2021/05/10 09:00:00;1008,942;27,857;0,000
2021/05/10 10:00:00;1008,592;31,183;0,000
2021/05/10 11:00:00;1007,892;32,900;0,000
2021/05/10 12:00:00;1007,425;34,267;0,000
2021/05/10 13:00:00;1006,433;34,747;0,000
2021/05/10 14:00:00;1005,675;35,580;0,000
2021/05/10 15:00:00;1004,567;35,283;0,000
2021/05/10 16:00:00;1004,100;35,667;0,000
2021/05/10 17:00:00;1003,575;38,810;0,000
2021/05/10 18:00:00;1003,808;34,230;0,000
2021/05/10 19:00:00;1004,800;31,863;0,000
2021/05/10 20:00:00;1006,550;31,137;0,000
2021/05/10 21:00:00;1006,900;30,663;0,000
2021/05/10 22:00:00;1007,542;29,333;0,000
2021/05/10 23:00:00;1009,000;27,157;0,000
2021/05/11 00:00:00;1008,533;25,287;0,000
2021/05/11 01:00:00;1007,133;25,560;0,000
2021/05/11 02:00:00;1006,842;25,463;0,000
2021/05/11 03:00:00;1006,492;25,390;0,000
2021/05/11 04:00:00;1008,067;25,547;0,000
2021/05/11 05:00:00;1008,825;25,563;0,000
2021/05/11 06:00:00;1008,883;25,447;0,000
2021/05/11 07:00:00;1008,708;26,127;0,000
2021/05/11 08:00:00;1009,117;27,727;0,000
2021/05/11 09:00:00;1009,408;29,233;0,000
2021/05/11 10:00:00;1009,058;31,980;0,000
2021/05/11 11:00:00;1008,242;32,983;0,000
2021/05/11 12:00:00;1007,717;34,570;0,000
2021/05/11 13:00:00;1006,433;36,353;0,000
2021/05/11 14:00:00;1005,617;36,730;0,000
2021/05/11 15:00:00;1004,275;36,243;0,000
2021/05/11 16:00:00;1003,167;35,320;0,000
2021/05/11 17:00:00;1003,575;38,653;0,000
2021/05/11 18:00:00;1003,925;33,817;0,000
2021/05/11 19:00:00;1005,792;32,137;0,000
2021/05/11 20:00:00;1005,967;29,017;0,000
2021/05/11 21:00:00;1006,433;28,347;0,000
2021/05/11 22:00:00;1006,900;28,133;0,000
2021/05/11 23:00:00;1007,192;28,397;0,000
2021/05/12 00:00:00;1006,783;27,137;0,000
2021/05/12 01:00:00;1006,200;26,623;0,000
2021/05/12 02:00:00;1005,733;25,917;0,000
2021/05/12 03:00:00;1006,025;25,463;0,000
2021/05/12 04:00:00;1006,083;25,430;0,000
2021/05/12 05:00:00;1006,550;25,193;0,000
2021/05/12 06:00:00;1006,492;24,840;0,000
2021/05/12 07:00:00;1006,958;26,517;0,000
2021/05/12 08:00:00;1007,892;28,600;0,000
2021/05/12 09:00:00;1008,008;30,873;0,000
2021/05/12 10:00:00;1007,892;33,473;0,000
2021/05/12 11:00:00;1007,133;34,110;0,000
2021/05/12 12:00:00;1006,200;35,330;0,000
2021/05/12 13:00:00;1005,033;36,037;0,000
2021/05/12 14:00:00;1003,750;37,580;0,000
2021/05/12 15:00:00;1002,408;36,370;0,000
2021/05/12 16:00:00;1001,125;35,760;0,000
2021/05/12 17:00:00;1001,008;33,873;0,000
2021/05/12 18:00:00;1002,408;33,710;0,000
2021/05/12 19:00:00;1002,817;29,947;0,000
2021/05/12 20:00:00;1003,867;31,397;0,000
2021/05/12 21:00:00;1004,683;29,817;0,000
2021/05/12 22:00:00;1006,550;29,243;0,000
2021/05/12 23:00:00;1006,317;28,720;0,000
2021/05/13 00:00:00;1006,142;28,367;0,000
2021/05/13 01:00:00;1005,850;28,500;0,000
2021/05/13 02:00:00;1006,433;28,413;0,000
2021/05/13 03:00:00;1007,308;22,783;0,000
2021/05/13 04:00:00;1006,725;23,390;0,000
2021/05/13 05:00:00;1005,967;23,197;0,000
2021/05/13 06:00:00;1006,725;23,277;0,000
2021/05/13 07:00:00;1007,192;23,727;0,000
2021/05/13 08:00:00;1008,008;24,077;0,000
2021/05/13 09:00:00;1008,417;25,397;0,000
2021/05/13 10:00:00;1008,183;27,783;0,000
2021/05/13 11:00:00;1007,892;29,283;0,000
2021/05/13 12:00:00;1006,842;30,363;0,000
2021/05/13 13:00:00;1006,083;32,627;0,000
2021/05/13 14:00:00;1004,917;33,717;0,000
2021/05/13 15:00:00;1003,808;32,900;0,000
2021/05/13 16:00:00;1002,642;32,903;0,000
2021/05/13 17:00:00;1002,583;38,660;0,000
2021/05/13 18:00:00;1002,583;33,180;0,000
2021/05/13 19:00:00;1003,750;30,577;0,000
2021/05/13 20:00:00;1004,567;29,013;0,000
2021/05/13 21:00:00;1005,033;27,857;0,000
2021/05/13 22:00:00;1006,608;27,870;0,000
2021/05/13 23:00:00;1007,250;28,380;0,000
2021/05/14 00:00:00;1007,892;27,100;0,000
2021/05/14 01:00:00;1007,542;26,670;0,000
2021/05/14 02:00:00;1006,958;25,927;0,000
2021/05/14 03:00:00;1006,842;25,443;0,000
2021/05/14 04:00:00;1006,258;25,527;0,000
2021/05/14 05:00:00;1006,025;25,313;0,000
2021/05/14 06:00:00;1006,200;25,267;0,000
2021/05/14 07:00:00;1006,900;25,923;0,000
2021/05/14 08:00:00;1007,892;27,267;0,000
2021/05/14 09:00:00;1008,358;28,543;0,000
2021/05/14 10:00:00;1008,300;30,550;0,000
2021/05/14 11:00:00;1007,658;30,850;0,000
2021/05/14 12:00:00;1007,017;32,123;0,000
2021/05/14 13:00:00;1006,025;33,840;0,000
2021/05/14 14:00:00;1004,333;34,247;0,000
2021/05/14 15:00:00;1003,342;33,443;0,000
2021/05/14 16:00:00;1002,875;33,583;0,000
2021/05/14 17:00:00;1002,467;40,103;0,000
2021/05/14 18:00:00;1002,292;33,157;0,000
2021/05/14 19:00:00;1003,167;29,700;0,000
2021/05/14 20:00:00;1004,683;28,580;0,000
2021/05/14 21:00:00;1005,325;29,603;0,000
2021/05/14 22:00:00;1005,325;28,083;0,000
2021/05/14 23:00:00;1008,183;28,473;0,000
2021/05/15 00:00:00;1006,608;23,197;0,000
2021/05/15 01:00:00;1006,725;23,533;0,000
2021/05/15 02:00:00;1005,792;23,740;0,000
2021/05/15 03:00:00;1006,083;23,967;0,000
2021/05/15 04:00:00;1005,733;24,163;0,000
2021/05/15 05:00:00;1005,792;24,287;0,000
2021/05/15 06:00:00;1006,375;24,087;0,000
2021/05/15 07:00:00;1007,308;24,850;0,000
2021/05/15 08:00:00;1008,475;25,713;0,000
2021/05/15 09:00:00;1008,358;27,433;0,000
2021/05/15 10:00:00;1008,475;29,630;0,000
2021/05/15 11:00:00;1007,308;31,033;0,000
2021/05/15 12:00:00;1006,842;32,373;0,000
2021/05/15 13:00:00;1005,733;33,837;0,000
2021/05/15 14:00:00;1005,092;34,890;0,000
2021/05/15 15:00:00;1003,517;33,787;0,000
2021/05/15 16:00:00;1002,525;33,970;0,000
2021/05/15 17:00:00;1003,225;40,137;0,000
2021/05/15 18:00:00;1003,342;33,613;0,000
2021/05/15 19:00:00;1004,392;29,247;0,000
2021/05/15 20:00:00;1007,425;28,763;0,000
2021/05/15 21:00:00;1010,342;23,720;0,000
2021/05/15 22:00:00;1009,058;24,057;0,000
2021/05/15 23:00:00;1007,017;24,270;0,000
2021/05/16 00:00:00;1005,442;23,847;0,000
2021/05/16 01:00:00;1005,383;24,163;0,000
2021/05/16 02:00:00;1004,858;24,000;0,000
2021/05/16 03:00:00;1004,858;23,983;0,000
2021/05/16 04:00:00;1004,508;24,087;0,000
2021/05/16 05:00:00;1005,208;24,080;0,000
2021/05/16 06:00:00;1006,258;24,210;0,000
2021/05/16 07:00:00;1007,017;25,700;0,000
2021/05/16 08:00:00;1007,892;26,480;0,000
2021/05/16 09:00:00;1008,008;28,377;0,000
2021/05/16 10:00:00;1008,125;29,390;0,000
2021/05/16 11:00:00;1007,367;30,443;0,000
2021/05/16 12:00:00;1006,433;31,483;0,000
2021/05/16 13:00:00;1005,733;33,410;0,000
2021/05/16 14:00:00;1004,917;34,110;0,000
2021/05/16 15:00:00;1004,275;34,147;0,000
2021/05/16 16:00:00;1003,750;33,437;0,000
2021/05/16 17:00:00;1003,458;35,907;0,000
2021/05/16 18:00:00;1003,750;31,177;0,000
2021/05/16 19:00:00;1003,633;28,503;0,000
2021/05/16 20:00:00;1004,275;27,930;0,000
2021/05/16 21:00:00;1004,917;27,483;0,000
2021/05/16 22:00:00;1005,675;27,360;0,000
2021/05/16 23:00:00;1005,850;27,250;0,000
2021/05/17 00:00:00;1006,025;27,537;0,000
2021/05/17 01:00:00;1005,850;27,537;0,000
2021/05/17 02:00:00;1005,850;27,123;0,000
2021/05/17 03:00:00;1005,850;26,847;0,000
2021/05/17 04:00:00;1005,558;27,030;0,000
2021/05/17 05:00:00;1005,850;27,020;0,000
2021/05/17 06:00:00;1006,200;27,030;0,000
2021/05/17 07:00:00;1006,900;27,733;0,000
2021/05/17 08:00:00;1008,008;28,940;0,000
2021/05/17 09:00:00;1008,767;30,110;0,000
2021/05/17 10:00:00;1008,767;30,737;0,000
2021/05/17 11:00:00;1008,883;32,267;0,000
2021/05/17 12:00:00;1007,950;33,820;0,000
2021/05/17 13:00:00;1007,133;34,267;0,000
2021/05/17 14:00:00;1005,733;34,687;0,000
2021/05/17 15:00:00;1004,392;33,740;0,000
2021/05/17 16:00:00;1004,625;33,173;0,000
2021/05/17 17:00:00;1003,692;40,020;0,000
2021/05/17 18:00:00;1004,217;32,880;0,000
2021/05/17 19:00:00;1005,325;29,830;0,000
2021/05/17 20:00:00;1006,667;26,650;0,000
2021/05/17 21:00:00;1007,425;25,573;0,000
2021/05/17 22:00:00;1007,775;26,023;0,000
2021/05/17 23:00:00;1007,892;25,993;0,000
2021/05/18 00:00:00;1009,758;26,423;0,000
2021/05/18 01:00:00;1008,825;25,437;0,000
2021/05/18 02:00:00;1007,892;25,217;0,000
2021/05/18 03:00:00;1007,017;25,047;0,000
2021/05/18 04:00:00;1006,667;24,997;0,000
2021/05/18 05:00:00;1005,442;25,097;0,000
2021/05/18 06:00:00;1005,908;25,227;0,000
2021/05/18 07:00:00;1007,308;25,640;0,000
2021/05/18 08:00:00;1008,067;26,943;0,000
2021/05/18 09:00:00;1009,117;28,420;0,000
2021/05/18 10:00:00;1009,350;30,583;0,000
2021/05/18 11:00:00;1008,475;30,403;0,000
2021/05/18 12:00:00;1008,067;31,933;0,000
2021/05/18 13:00:00;1007,250;33,460;0,000
2021/05/18 14:00:00;1006,317;34,887;0,000
2021/05/18 15:00:00;1005,733;34,213;0,000
2021/05/18 16:00:00;1005,267;33,613;0,000
2021/05/18 17:00:00;1005,442;40,303;0,000
2021/05/18 18:00:00;1005,150;31,543;0,000
2021/05/18 19:00:00;1005,967;28,857;0,000
2021/05/18 20:00:00;1006,317;28,853;0,000
2021/05/18 21:00:00;1007,017;28,397;0,000
2021/05/18 22:00:00;1007,425;27,643;0,000
2021/05/18 23:00:00;1007,425;27,117;0,000
2021/05/19 00:00:00;1006,842;26,617;0,000
2021/05/19 01:00:00;1006,608;26,357;0,000
2021/05/19 02:00:00;1006,492;26,113;0,000
2021/05/19 03:00:00;1006,667;25,977;0,000
2021/05/19 04:00:00;1006,842;25,600;0,000
2021/05/19 05:00:00;1007,017;25,370;0,000
2021/05/19 06:00:00;1007,775;25,350;0,000
2021/05/19 07:00:00;1008,358;26,913;0,000
2021/05/19 08:00:00;1008,942;29,340;0,000
2021/05/19 09:00:00;1009,058;31,227;0,000
2021/05/19 10:00:00;1008,592;32,687;0,000
2021/05/19 11:00:00;1008,067;33,213;0,000
2021/05/19 12:00:00;1007,133;34,183;0,000
2021/05/19 13:00:00;1006,142;35,293;0,000
2021/05/19 14:00:00;1005,325;36,537;0,000
2021/05/19 15:00:00;1003,633;36,290;0,000
2021/05/19 16:00:00;1002,992;35,960;0,000
2021/05/19 17:00:00;1003,167;37,377;0,000
2021/05/19 18:00:00;1004,333;33,157;0,000
2021/05/19 19:00:00;1005,617;30,437;0,000
2021/05/19 20:00:00;1005,967;29,333;0,000
2021/05/19 21:00:00;1006,258;28,143;0,000
2021/05/19 22:00:00;1005,967;27,757;0,000
2021/05/19 23:00:00;1005,967;27,617;0,000
2021/05/20 00:00:00;1005,850;27,410;0,000
2021/05/20 01:00:00;1005,558;27,217;0,000
2021/05/20 02:00:00;1005,500;27,063;0,000
2021/05/20 03:00:00;1005,383;26,710;0,000
2021/05/20 04:00:00;1006,025;26,710;0,000
2021/05/20 05:00:00;1006,492;26,503;0,000
2021/05/20 06:00:00;1006,900;26,463;0,000
2021/05/20 07:00:00;1007,250;27,533;0,000
2021/05/20 08:00:00;1008,125;29,700;0,000
2021/05/20 09:00:00;1008,417;32,373;0,000
2021/05/20 10:00:00;1008,358;33,153;0,000
2021/05/20 11:00:00;1007,717;34,667;0,000
2021/05/20 12:00:00;1006,900;35,370;0,000
2021/05/20 13:00:00;1005,850;36,393;0,000
2021/05/20 14:00:00;1004,975;37,270;0,000
2021/05/20 15:00:00;1004,100;36,410;0,000
2021/05/20 16:00:00;1003,050;36,210;0,000
2021/05/20 17:00:00;1003,342;41,497;0,000
2021/05/20 18:00:00;1003,925;34,257;0,000
2021/05/20 19:00:00;1005,033;28,720;0,000
2021/05/20 20:00:00;1005,500;28,060;0,000
2021/05/20 21:00:00;1005,967;27,440;0,000
2021/05/20 22:00:00;1006,667;27,563;0,000
2021/05/20 23:00:00;1006,608;27,203;0,000
2021/05/21 00:00:00;1008,358;27,143;0,000
2021/05/21 01:00:00;1007,542;27,137;0,000
2021/05/21 02:00:00;1006,842;26,667;0,000
2021/05/21 03:00:00;1006,200;26,743;0,000
2021/05/21 04:00:00;1007,075;27,007;0,000
