Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 18/08/2021
TIME       : 20:27:53
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Rabingha_Baro_210818202752_BX059.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-BX059  219.
  Instrument number       =          UTC+1     
                          =0
  Location                =Rabingha_Baro
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Series settings]
  Serial number           =BB00-BX059  219.
  Instrument number       =          UTC+1     
  Location                =Rabingha_Baro
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =00:00:17 25/03/21
  End date / time         =00:00:13 18/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


Date/time;Pressure[cmH2O];Temperature[°C]
2021/05/11 15:00:00;992,600;33,617
2021/05/11 16:00:00;991,300;33,210
2021/05/11 17:00:00;991,225;32,130
2021/05/11 18:00:00;991,525;31,083
2021/05/11 19:00:00;993,075;30,070
2021/05/11 20:00:00;993,650;29,123
2021/05/11 21:00:00;993,600;28,560
2021/05/11 22:00:00;994,025;28,250
2021/05/11 23:00:00;994,950;28,037
2021/05/12 00:00:00;994,850;27,780
2021/05/12 01:00:00;993,975;27,483
2021/05/12 02:00:00;993,550;27,153
2021/05/12 03:00:00;993,550;26,857
2021/05/12 04:00:00;993,775;26,700
2021/05/12 05:00:00;994,250;26,403
2021/05/12 06:00:00;994,200;26,903
2021/05/12 07:00:00;994,675;27,153
2021/05/12 08:00:00;995,500;27,723
2021/05/12 09:00:00;995,625;27,967
2021/05/12 10:00:00;995,850;29,053
2021/05/12 11:00:00;995,125;29,843
2021/05/12 12:00:00;994,425;31,117
2021/05/12 13:00:00;993,300;32,083
2021/05/12 14:00:00;992,125;33,333
2021/05/12 15:00:00;990,750;34,250
2021/05/12 16:00:00;989,325;33,647
2021/05/12 17:00:00;989,050;33,250
2021/05/12 18:00:00;989,925;31,303
2021/05/12 19:00:00;990,450;30,310
2021/05/12 20:00:00;990,875;29,820
2021/05/12 21:00:00;992,775;30,060
2021/05/12 22:00:00;994,550;29,937
2021/05/12 23:00:00;993,825;29,810
2021/05/13 00:00:00;993,775;29,593
2021/05/13 01:00:00;993,425;29,187
2021/05/13 02:00:00;994,850;28,623
2021/05/13 03:00:00;994,200;26,297
2021/05/13 04:00:00;993,125;25,600
2021/05/13 05:00:00;992,950;25,030
2021/05/13 06:00:00;993,425;24,653
2021/05/13 07:00:00;994,850;26,060
2021/05/13 08:00:00;995,425;26,437
2021/05/13 09:00:00;995,550;26,867
2021/05/13 10:00:00;995,675;27,733
2021/05/13 11:00:00;995,500;28,857
2021/05/13 12:00:00;995,025;30,153
2021/05/13 13:00:00;994,075;31,500
2021/05/13 14:00:00;993,075;32,890
2021/05/13 15:00:00;992,175;33,490
2021/05/13 16:00:00;990,575;33,193
2021/05/13 17:00:00;990,000;31,897
2021/05/13 18:00:00;990,650;30,773
2021/05/13 19:00:00;991,350;30,257
2021/05/13 20:00:00;992,650;29,257
2021/05/13 21:00:00;992,700;29,077
2021/05/13 22:00:00;993,775;28,890
2021/05/13 23:00:00;995,025;28,623
2021/05/14 00:00:00;995,075;28,107
2021/05/14 01:00:00;994,550;27,593
2021/05/14 02:00:00;993,900;26,903
2021/05/14 03:00:00;993,550;26,240
2021/05/14 04:00:00;993,175;25,780
2021/05/14 05:00:00;993,075;25,443
2021/05/14 06:00:00;993,075;25,053
2021/05/14 07:00:00;993,650;25,897
2021/05/14 08:00:00;995,150;26,723
2021/05/14 09:00:00;995,550;27,187
2021/05/14 10:00:00;995,375;28,093
2021/05/14 11:00:00;995,425;29,047
2021/05/14 12:00:00;995,025;29,927
2021/05/14 13:00:00;994,000;31,210
2021/05/14 14:00:00;992,525;32,843
2021/05/14 15:00:00;991,525;33,607
2021/05/14 16:00:00;991,000;33,333
2021/05/14 17:00:00;989,800;32,153
2021/05/14 18:00:00;989,625;30,787
2021/05/14 19:00:00;990,400;30,030
2021/05/14 20:00:00;991,575;29,507
2021/05/14 21:00:00;992,525;29,077
2021/05/14 22:00:00;992,950;28,843
2021/05/14 23:00:00;995,375;28,593
2021/05/15 00:00:00;993,175;26,373
2021/05/15 01:00:00;993,075;26,273
2021/05/15 02:00:00;992,775;26,053
2021/05/15 03:00:00;993,075;25,827
2021/05/15 04:00:00;992,525;25,687
2021/05/15 05:00:00;992,500;25,593
2021/05/15 06:00:00;993,250;26,240
2021/05/15 07:00:00;994,075;26,773
2021/05/15 08:00:00;994,975;26,593
2021/05/15 09:00:00;995,450;27,623
2021/05/15 10:00:00;995,625;28,437
2021/05/15 11:00:00;995,125;29,537
2021/05/15 12:00:00;994,475;30,460
2021/05/15 13:00:00;993,900;31,670
2021/05/15 14:00:00;992,950;32,960
2021/05/15 15:00:00;991,575;34,130
2021/05/15 16:00:00;990,275;33,117
2021/05/15 17:00:00;990,650;31,827
2021/05/15 18:00:00;990,400;30,560
2021/05/15 19:00:00;991,700;29,843
2021/05/15 20:00:00;994,600;28,677
2021/05/15 21:00:00;997,375;26,890
2021/05/15 22:00:00;996,450;26,000
2021/05/15 23:00:00;994,775;25,640
2021/05/16 00:00:00;992,650;25,483
2021/05/16 01:00:00;992,225;25,467
2021/05/16 02:00:00;992,050;25,373
2021/05/16 03:00:00;991,525;25,223
2021/05/16 04:00:00;991,475;24,920
2021/05/16 05:00:00;992,225;24,897
2021/05/16 06:00:00;993,300;25,373
2021/05/16 07:00:00;994,375;26,867
2021/05/16 08:00:00;995,125;26,897
2021/05/16 09:00:00;995,625;27,647
2021/05/16 10:00:00;995,925;28,890
2021/05/16 11:00:00;995,375;29,833
2021/05/16 12:00:00;994,425;30,287
2021/05/16 13:00:00;993,775;30,890
2021/05/16 14:00:00;992,825;31,640
2021/05/16 15:00:00;992,125;32,130
2021/05/16 16:00:00;991,525;31,280
2021/05/16 17:00:00;991,100;30,500
2021/05/16 18:00:00;991,400;29,750
2021/05/16 19:00:00;991,875;29,303
2021/05/16 20:00:00;992,050;29,030
2021/05/16 21:00:00;992,550;28,427
2021/05/16 22:00:00;993,425;28,240
2021/05/16 23:00:00;993,650;28,100
2021/05/17 00:00:00;993,725;28,000
2021/05/17 01:00:00;993,325;27,937
2021/05/17 02:00:00;992,950;27,820
2021/05/17 03:00:00;992,950;27,750
2021/05/17 04:00:00;992,725;27,717
2021/05/17 05:00:00;992,950;27,617
2021/05/17 06:00:00;993,425;27,973
2021/05/17 07:00:00;994,425;28,287
2021/05/17 08:00:00;995,550;28,373
2021/05/17 09:00:00;996,150;28,577
2021/05/17 10:00:00;996,150;28,890
2021/05/17 11:00:00;996,250;29,217
2021/05/17 12:00:00;995,725;29,890
2021/05/17 13:00:00;994,650;30,367
2021/05/17 14:00:00;993,475;30,920
2021/05/17 15:00:00;992,475;31,537
2021/05/17 16:00:00;992,425;31,007
2021/05/17 17:00:00;991,525;30,437
2021/05/17 18:00:00;992,650;29,647
2021/05/17 19:00:00;993,125;28,873
2021/05/17 20:00:00;993,850;27,297
2021/05/17 21:00:00;993,375;26,607
2021/05/17 22:00:00;994,425;26,420
2021/05/17 23:00:00;995,200;26,327
2021/05/18 00:00:00;996,150;26,257
2021/05/18 01:00:00;995,725;26,037
2021/05/18 02:00:00;995,025;25,723
2021/05/18 03:00:00;994,075;25,617
2021/05/18 04:00:00;994,075;25,623
2021/05/18 05:00:00;993,375;25,577
2021/05/18 06:00:00;993,350;26,303
2021/05/18 07:00:00;994,725;26,750
2021/05/18 08:00:00;995,375;27,140
2021/05/18 09:00:00;996,325;27,607
2021/05/18 10:00:00;996,675;28,350
2021/05/18 11:00:00;996,200;28,843
2021/05/18 12:00:00;995,775;29,583
2021/05/18 13:00:00;995,250;30,623
2021/05/18 14:00:00;994,550;32,163
2021/05/18 15:00:00;993,725;32,443
2021/05/18 16:00:00;993,000;32,570
2021/05/18 17:00:00;992,600;31,153
2021/05/18 18:00:00;992,525;30,153
2021/05/18 19:00:00;993,125;29,490
2021/05/18 20:00:00;993,300;29,240
2021/05/18 21:00:00;994,200;28,983
2021/05/18 22:00:00;994,425;28,833
2021/05/18 23:00:00;994,425;28,583
2021/05/19 00:00:00;993,900;28,310
2021/05/19 01:00:00;993,600;28,077
2021/05/19 02:00:00;993,200;27,810
2021/05/19 03:00:00;993,500;27,600
2021/05/19 04:00:00;993,600;27,367
2021/05/19 05:00:00;993,975;27,100
2021/05/19 06:00:00;994,675;27,287
2021/05/19 07:00:00;995,325;27,320
2021/05/19 08:00:00;995,800;27,787
2021/05/19 09:00:00;995,925;28,450
2021/05/19 10:00:00;995,725;29,297
2021/05/19 11:00:00;995,200;30,153
2021/05/19 12:00:00;994,600;30,913
2021/05/19 13:00:00;994,000;32,083
2021/05/19 14:00:00;993,125;32,583
2021/05/19 15:00:00;991,525;33,357
2021/05/19 16:00:00;991,050;33,000
2021/05/19 17:00:00;991,300;31,513
2021/05/19 18:00:00;991,950;30,000
2021/05/19 19:00:00;992,300;28,413
2021/05/19 20:00:00;992,850;28,187
2021/05/19 21:00:00;993,775;27,710
2021/05/19 22:00:00;993,675;27,617
2021/05/19 23:00:00;993,900;27,733
2021/05/20 00:00:00;993,725;27,787
2021/05/20 01:00:00;993,200;27,757
2021/05/20 02:00:00;993,025;27,763
2021/05/20 03:00:00;993,325;27,723
2021/05/20 04:00:00;993,600;27,647
2021/05/20 05:00:00;994,250;27,523
2021/05/20 06:00:00;994,425;27,763
2021/05/20 07:00:00;994,625;27,717
2021/05/20 08:00:00;995,550;27,827
2021/05/20 09:00:00;995,850;27,880
2021/05/20 10:00:00;995,725;28,873
2021/05/20 11:00:00;995,250;29,950
2021/05/20 12:00:00;994,775;30,850
2021/05/20 13:00:00;993,950;31,437
2021/05/20 14:00:00;992,650;32,117
2021/05/20 15:00:00;992,175;32,233
2021/05/20 16:00:00;990,700;31,467
2021/05/20 17:00:00;991,000;30,677
2021/05/20 18:00:00;991,700;30,000
2021/05/20 19:00:00;992,300;28,873
2021/05/20 20:00:00;993,075;27,843
2021/05/20 21:00:00;993,600;27,467
2021/05/20 22:00:00;993,900;27,303
2021/05/20 23:00:00;993,775;27,303
2021/05/21 00:00:00;995,075;27,327
2021/05/21 01:00:00;994,725;27,413
2021/05/21 02:00:00;994,325;27,460
2021/05/21 03:00:00;993,725;27,427
2021/05/21 04:00:00;994,550;27,350
2021/05/21 05:00:00;994,900;27,273
2021/05/21 06:00:00;994,725;26,973
2021/05/21 07:00:00;995,125;26,990
2021/05/21 08:00:00;995,625;27,297
2021/05/21 09:00:00;995,850;27,867
2021/05/21 10:00:00;998,925;27,333
2021/05/21 11:00:00;998,750;27,413
2021/05/21 12:00:00;998,225;27,560
2021/05/21 13:00:00;997,275;27,500
2021/05/21 14:00:00;995,850;27,903
2021/05/21 15:00:00;994,250;28,810
2021/05/21 16:00:00;993,125;28,600
2021/05/21 17:00:00;992,425;28,007
2021/05/21 18:00:00;992,250;27,663
2021/05/21 19:00:00;992,850;27,593
2021/05/21 20:00:00;993,775;27,343
2021/05/21 21:00:00;994,500;26,583
2021/05/21 22:00:00;994,425;26,223
2021/05/21 23:00:00;994,625;26,093
2021/05/22 00:00:00;994,425;26,060
2021/05/22 01:00:00;994,425;26,083
2021/05/22 02:00:00;994,325;26,153
2021/05/22 03:00:00;994,425;26,193
2021/05/22 04:00:00;994,800;26,240
2021/05/22 05:00:00;995,325;26,287
2021/05/22 06:00:00;995,625;27,013
2021/05/22 07:00:00;995,975;26,950
2021/05/22 08:00:00;996,675;27,093
2021/05/22 09:00:00;996,750;27,443
2021/05/22 10:00:00;997,200;28,037
2021/05/22 11:00:00;996,850;28,583
2021/05/22 12:00:00;996,250;29,093
2021/05/22 13:00:00;995,550;30,500
2021/05/22 14:00:00;994,850;30,327
2021/05/22 15:00:00;994,250;30,950
2021/05/22 16:00:00;993,650;31,177
2021/05/22 17:00:00;993,175;29,867
2021/05/22 18:00:00;993,175;29,007
2021/05/22 19:00:00;993,600;28,820
2021/05/22 20:00:00;994,800;28,350
2021/05/22 21:00:00;995,125;28,000
2021/05/22 22:00:00;995,800;27,623
2021/05/22 23:00:00;996,200;27,547
2021/05/23 00:00:00;995,850;27,577
2021/05/23 01:00:00;995,275;27,547
2021/05/23 02:00:00;994,725;27,403
2021/05/23 03:00:00;994,425;27,217
2021/05/23 04:00:00;994,500;27,007
2021/05/23 05:00:00;994,975;26,750
2021/05/23 06:00:00;995,850;27,153
2021/05/23 07:00:00;996,325;27,177
2021/05/23 08:00:00;997,025;27,443
2021/05/23 09:00:00;996,800;28,147
2021/05/23 10:00:00;996,325;28,217
2021/05/23 11:00:00;996,250;28,693
2021/05/23 12:00:00;995,775;29,653
2021/05/23 13:00:00;994,725;30,937
2021/05/23 14:00:00;994,000;31,873
2021/05/23 15:00:00;993,000;32,623
2021/05/23 16:00:00;992,050;32,553
2021/05/23 17:00:00;992,000;31,873
2021/05/23 18:00:00;992,050;30,490
2021/05/23 19:00:00;992,500;29,450
2021/05/23 20:00:00;993,075;29,147
2021/05/23 21:00:00;993,775;28,867
2021/05/23 22:00:00;994,250;28,523
2021/05/23 23:00:00;994,725;28,367
2021/05/24 00:00:00;994,325;28,147
2021/05/24 01:00:00;993,850;27,950
2021/05/24 02:00:00;993,375;27,803
2021/05/24 03:00:00;993,375;27,647
2021/05/24 04:00:00;993,850;27,530
2021/05/24 05:00:00;994,550;27,343
2021/05/24 06:00:00;994,900;27,653
2021/05/24 07:00:00;995,725;27,857
2021/05/24 08:00:00;996,150;28,193
2021/05/24 09:00:00;997,200;28,593
2021/05/24 10:00:00;997,025;29,450
2021/05/24 11:00:00;996,725;30,200
2021/05/24 12:00:00;995,725;30,843
2021/05/24 13:00:00;994,475;31,653
2021/05/24 14:00:00;993,350;32,287
2021/05/24 15:00:00;992,475;32,797
2021/05/24 16:00:00;991,775;32,163
2021/05/24 17:00:00;991,350;31,153
2021/05/24 18:00:00;991,100;30,030
2021/05/24 19:00:00;991,775;29,600
2021/05/24 20:00:00;992,775;29,030
2021/05/24 21:00:00;993,775;29,037
2021/05/24 22:00:00;994,250;29,007
2021/05/24 23:00:00;994,150;28,873
2021/05/25 00:00:00;993,650;28,740
2021/05/25 01:00:00;993,175;28,570
2021/05/25 02:00:00;992,900;28,420
2021/05/25 03:00:00;992,725;28,250
2021/05/25 04:00:00;992,825;28,030
2021/05/25 05:00:00;992,900;27,867
2021/05/25 06:00:00;993,900;28,100
2021/05/25 07:00:00;994,200;28,187
2021/05/25 08:00:00;994,675;28,343
2021/05/25 09:00:00;995,675;29,100
2021/05/25 10:00:00;995,425;29,903
2021/05/25 11:00:00;994,850;30,640
2021/05/25 12:00:00;994,300;31,310
2021/05/25 13:00:00;993,300;30,990
2021/05/25 14:00:00;992,225;30,083
2021/05/25 15:00:00;991,050;30,047
2021/05/25 16:00:00;990,650;30,437
2021/05/25 17:00:00;990,750;30,000
2021/05/25 18:00:00;990,825;29,397
2021/05/25 19:00:00;991,250;28,937
2021/05/25 20:00:00;991,550;28,263
2021/05/25 21:00:00;992,125;28,030
2021/05/25 22:00:00;992,850;27,983
2021/05/25 23:00:00;993,000;28,117
2021/05/26 00:00:00;992,650;28,123
2021/05/26 01:00:00;992,425;28,117
2021/05/26 02:00:00;991,950;28,077
2021/05/26 03:00:00;991,875;28,030
2021/05/26 04:00:00;992,250;27,973
2021/05/26 05:00:00;992,200;27,843
2021/05/26 06:00:00;992,850;28,240
2021/05/26 07:00:00;994,150;27,983
2021/05/26 08:00:00;994,250;28,233
2021/05/26 09:00:00;995,325;28,420
2021/05/26 10:00:00;996,250;28,123
2021/05/26 11:00:00;996,750;27,623
2021/05/26 12:00:00;996,325;27,677
2021/05/26 13:00:00;993,975;27,530
2021/05/26 14:00:00;991,725;27,123
2021/05/26 15:00:00;991,125;27,047
2021/05/26 16:00:00;991,550;27,117
2021/05/26 17:00:00;991,075;27,357
2021/05/26 18:00:00;991,075;27,320
2021/05/26 19:00:00;991,425;27,070
2021/05/26 20:00:00;991,950;27,223
2021/05/26 21:00:00;992,525;26,403
2021/05/26 22:00:00;993,350;25,960
2021/05/26 23:00:00;993,375;25,617
2021/05/27 00:00:00;993,250;25,303
2021/05/27 01:00:00;992,425;25,000
2021/05/27 02:00:00;992,225;24,810
2021/05/27 03:00:00;992,950;24,693
2021/05/27 04:00:00;993,075;24,560
2021/05/27 05:00:00;993,550;24,343
2021/05/27 06:00:00;994,475;25,677
2021/05/27 07:00:00;995,025;26,450
2021/05/27 08:00:00;995,850;27,007
2021/05/27 09:00:00;996,100;27,833
2021/05/27 10:00:00;996,100;28,750
2021/05/27 11:00:00;995,500;29,420
2021/05/27 12:00:00;995,250;30,373
2021/05/27 13:00:00;994,425;31,617
2021/05/27 14:00:00;993,725;33,303
2021/05/27 15:00:00;992,950;33,297
2021/05/27 16:00:00;991,950;32,593
2021/05/27 17:00:00;991,400;31,617
2021/05/27 18:00:00;991,700;30,310
2021/05/27 19:00:00;992,200;29,427
2021/05/27 20:00:00;993,075;28,913
2021/05/27 21:00:00;994,150;28,460
2021/05/27 22:00:00;994,425;27,973
2021/05/27 23:00:00;995,075;27,560
2021/05/28 00:00:00;994,675;27,273
2021/05/28 01:00:00;994,200;26,943
2021/05/28 02:00:00;993,725;26,617
2021/05/28 03:00:00;993,775;26,333
2021/05/28 04:00:00;993,850;26,030
2021/05/28 05:00:00;993,950;25,780
2021/05/28 06:00:00;994,950;26,483
2021/05/28 07:00:00;995,725;26,547
2021/05/28 08:00:00;996,150;27,200
2021/05/28 09:00:00;996,550;27,950
2021/05/28 10:00:00;996,750;28,803
2021/05/28 11:00:00;995,975;29,723
2021/05/28 12:00:00;995,125;30,350
2021/05/28 13:00:00;994,200;31,523
2021/05/28 14:00:00;993,250;32,797
2021/05/28 15:00:00;992,600;33,483
2021/05/28 16:00:00;991,575;32,983
2021/05/28 17:00:00;991,000;31,850
2021/05/28 18:00:00;991,775;30,437
2021/05/28 19:00:00;992,475;29,710
2021/05/28 20:00:00;992,775;29,333
2021/05/28 21:00:00;993,125;29,060
2021/05/28 22:00:00;993,125;28,873
2021/05/28 23:00:00;993,675;28,787
2021/05/29 00:00:00;993,425;28,623
2021/05/29 01:00:00;993,200;28,483
2021/05/29 02:00:00;992,900;28,303
2021/05/29 03:00:00;992,675;28,130
2021/05/29 04:00:00;992,900;27,960
2021/05/29 05:00:00;993,200;27,663
2021/05/29 06:00:00;993,825;28,047
2021/05/29 07:00:00;994,550;27,937
2021/05/29 08:00:00;994,675;28,310
2021/05/29 09:00:00;994,975;28,890
2021/05/29 10:00:00;995,075;29,450
2021/05/29 11:00:00;994,775;30,077
2021/05/29 12:00:00;994,375;30,797
2021/05/29 13:00:00;993,300;30,920
2021/05/29 14:00:00;992,175;31,100
2021/05/29 15:00:00;991,000;29,500
2021/05/29 16:00:00;990,275;29,310
2021/05/29 17:00:00;991,050;29,047
2021/05/29 18:00:00;990,925;28,060
2021/05/29 19:00:00;990,775;27,780
2021/05/29 20:00:00;991,550;27,437
2021/05/29 21:00:00;992,300;26,943
2021/05/29 22:00:00;992,475;26,880
2021/05/29 23:00:00;992,725;26,843
2021/05/30 00:00:00;992,250;26,687
2021/05/30 01:00:00;991,900;26,607
2021/05/30 02:00:00;991,725;26,577
2021/05/30 03:00:00;991,400;26,490
2021/05/30 04:00:00;991,400;26,390
2021/05/30 05:00:00;991,850;26,210
2021/05/30 06:00:00;992,825;26,990
2021/05/30 07:00:00;993,375;27,210
2021/05/30 08:00:00;993,550;27,757
2021/05/30 09:00:00;993,975;28,297
2021/05/30 10:00:00;993,725;29,367
2021/05/30 11:00:00;993,475;30,170
2021/05/30 12:00:00;992,950;30,937
2021/05/30 13:00:00;991,950;31,310
2021/05/30 14:00:00;991,475;32,163
2021/05/30 15:00:00;990,700;32,653
2021/05/30 16:00:00;990,225;31,710
2021/05/30 17:00:00;989,875;30,733
2021/05/30 18:00:00;989,750;30,663
2021/05/30 19:00:00;990,275;29,350
2021/05/30 20:00:00;990,900;28,873
2021/05/30 21:00:00;990,725;28,413
2021/05/30 22:00:00;991,600;28,153
2021/05/30 23:00:00;991,650;28,007
2021/05/31 00:00:00;991,125;27,833
2021/05/31 01:00:00;990,950;27,577
2021/05/31 02:00:00;990,775;27,310
2021/05/31 03:00:00;990,475;27,070
2021/05/31 04:00:00;990,525;26,927
2021/05/31 05:00:00;990,900;26,733
2021/05/31 06:00:00;991,850;27,373
2021/05/31 07:00:00;992,550;27,420
2021/05/31 08:00:00;992,675;27,687
2021/05/31 09:00:00;992,725;27,960
2021/05/31 10:00:00;992,875;28,700
2021/05/31 11:00:00;992,875;29,717
2021/05/31 12:00:00;992,475;30,367
2021/05/31 13:00:00;991,700;31,273
2021/05/31 14:00:00;990,225;31,780
2021/05/31 15:00:00;988,400;32,427
2021/05/31 16:00:00;988,325;32,593
2021/05/31 17:00:00;990,100;30,750
2021/05/31 18:00:00;991,850;28,990
2021/05/31 19:00:00;992,250;27,797
2021/05/31 20:00:00;991,650;27,427
2021/05/31 21:00:00;992,200;26,593
2021/05/31 22:00:00;993,900;26,170
2021/05/31 23:00:00;996,325;25,867
2021/06/01 00:00:00;994,300;25,490
2021/06/01 01:00:00;994,425;25,170
2021/06/01 02:00:00;992,775;24,420
2021/06/01 03:00:00;991,775;24,373
2021/06/01 04:00:00;991,825;24,333
2021/06/01 05:00:00;992,125;24,280
2021/06/01 06:00:00;992,850;25,617
2021/06/01 07:00:00;993,775;26,047
2021/06/01 08:00:00;996,675;26,630
2021/06/01 09:00:00;997,150;26,827
2021/06/01 10:00:00;996,100;27,350
2021/06/01 11:00:00;996,150;28,130
2021/06/01 12:00:00;995,375;28,780
2021/06/01 13:00:00;994,650;29,303
2021/06/01 14:00:00;993,125;29,147
2021/06/01 15:00:00;992,175;29,560
2021/06/01 16:00:00;991,225;29,310
2021/06/01 17:00:00;990,650;28,897
2021/06/01 18:00:00;991,000;28,333
2021/06/01 19:00:00;991,775;27,903
2021/06/01 20:00:00;992,850;27,437
2021/06/01 21:00:00;993,250;26,943
2021/06/01 22:00:00;993,850;26,687
2021/06/01 23:00:00;994,250;26,500
2021/06/02 00:00:00;993,650;26,350
2021/06/02 01:00:00;993,000;26,257
2021/06/02 02:00:00;992,425;26,123
2021/06/02 03:00:00;992,475;25,967
2021/06/02 04:00:00;992,775;25,873
2021/06/02 05:00:00;992,950;25,850
2021/06/02 06:00:00;994,250;26,740
2021/06/02 07:00:00;994,250;27,060
2021/06/02 08:00:00;995,275;27,583
2021/06/02 09:00:00;995,675;27,623
2021/06/02 10:00:00;996,325;28,443
2021/06/02 11:00:00;996,250;29,670
2021/06/02 12:00:00;995,500;30,420
2021/06/02 13:00:00;994,600;31,500
2021/06/02 14:00:00;993,600;31,560
2021/06/02 15:00:00;993,250;32,273
2021/06/02 16:00:00;992,950;31,710
2021/06/02 17:00:00;992,775;30,653
2021/06/02 18:00:00;992,700;29,843
2021/06/02 19:00:00;993,000;29,060
2021/06/02 20:00:00;994,900;28,750
2021/06/02 21:00:00;995,025;28,250
2021/06/02 22:00:00;995,675;27,903
2021/06/02 23:00:00;995,500;27,710
2021/06/03 00:00:00;994,025;27,507
2021/06/03 01:00:00;993,975;27,303
2021/06/03 02:00:00;993,250;27,210
2021/06/03 03:00:00;993,500;27,140
2021/06/03 04:00:00;993,650;26,973
2021/06/03 05:00:00;993,900;26,873
2021/06/03 06:00:00;994,325;27,500
2021/06/03 07:00:00;994,675;27,617
2021/06/03 08:00:00;995,150;28,153
2021/06/03 09:00:00;995,850;28,763
2021/06/03 10:00:00;995,550;29,273
2021/06/03 11:00:00;995,025;30,000
2021/06/03 12:00:00;994,475;30,983
2021/06/03 13:00:00;993,775;31,897
2021/06/03 14:00:00;992,775;33,693
2021/06/03 15:00:00;992,050;33,780
2021/06/03 16:00:00;991,400;33,647
2021/06/03 17:00:00;991,400;32,570
2021/06/03 18:00:00;991,650;31,553
2021/06/03 19:00:00;992,425;30,187
2021/06/03 20:00:00;992,600;29,530
2021/06/03 21:00:00;992,700;29,250
2021/06/03 22:00:00;993,425;29,047
2021/06/03 23:00:00;993,600;28,873
2021/06/04 00:00:00;993,550;28,750
2021/06/04 01:00:00;993,175;28,653
2021/06/04 02:00:00;992,650;28,560
2021/06/04 03:00:00;991,775;28,490
2021/06/04 04:00:00;991,950;28,310
2021/06/04 05:00:00;992,425;28,130
2021/06/04 06:00:00;993,125;27,327
2021/06/04 07:00:00;993,975;27,037
2021/06/04 08:00:00;993,675;26,780
2021/06/04 09:00:00;995,725;27,373
2021/06/04 10:00:00;998,100;25,537
2021/06/04 11:00:00;997,750;24,913
2021/06/04 12:00:00;997,150;24,553
2021/06/04 13:00:00;997,200;25,130
2021/06/04 14:00:00;996,375;25,560
2021/06/04 15:00:00;994,775;25,677
2021/06/04 16:00:00;993,725;25,420
2021/06/04 17:00:00;992,200;25,600
2021/06/04 18:00:00;992,025;25,537
2021/06/04 19:00:00;992,825;25,913
2021/06/04 20:00:00;993,125;24,320
2021/06/04 21:00:00;993,725;23,647
2021/06/04 22:00:00;993,775;23,320
2021/06/04 23:00:00;994,375;23,107
2021/06/05 00:00:00;994,550;23,030
2021/06/05 01:00:00;994,675;22,913
2021/06/05 02:00:00;994,850;22,960
2021/06/05 03:00:00;994,850;22,903
2021/06/05 04:00:00;994,325;22,897
2021/06/05 05:00:00;994,625;22,757
2021/06/05 06:00:00;995,550;24,303
2021/06/05 07:00:00;996,025;25,210
2021/06/05 08:00:00;996,450;26,007
2021/06/05 09:00:00;996,375;27,023
2021/06/05 10:00:00;996,500;27,530
2021/06/05 11:00:00;995,925;28,130
2021/06/05 12:00:00;995,725;28,170
2021/06/05 13:00:00;995,850;27,920
2021/06/05 14:00:00;994,625;28,773
2021/06/05 15:00:00;994,075;29,117
2021/06/05 16:00:00;993,250;29,350
2021/06/05 17:00:00;993,650;28,717
2021/06/05 18:00:00;994,000;28,030
2021/06/05 19:00:00;994,075;27,920
2021/06/05 20:00:00;994,900;27,670
2021/06/05 21:00:00;995,675;26,810
2021/06/05 22:00:00;995,975;26,287
2021/06/05 23:00:00;996,375;25,843
2021/06/06 00:00:00;994,975;25,537
2021/06/06 01:00:00;994,725;25,343
2021/06/06 02:00:00;994,425;25,130
2021/06/06 03:00:00;994,125;24,880
2021/06/06 04:00:00;994,000;24,677
2021/06/06 05:00:00;994,150;24,473
2021/06/06 06:00:00;994,650;25,773
2021/06/06 07:00:00;995,675;26,153
2021/06/06 08:00:00;996,025;26,530
2021/06/06 09:00:00;996,375;27,177
2021/06/06 10:00:00;996,100;27,937
2021/06/06 11:00:00;995,725;29,373
2021/06/06 12:00:00;995,775;30,483
2021/06/06 13:00:00;995,325;31,373
2021/06/06 14:00:00;994,425;32,153
2021/06/06 15:00:00;993,000;33,200
2021/06/06 16:00:00;992,775;31,630
2021/06/06 17:00:00;992,875;31,107
2021/06/06 18:00:00;992,825;30,123
2021/06/06 19:00:00;992,850;29,380
2021/06/06 20:00:00;994,025;28,490
2021/06/06 21:00:00;994,675;27,757
2021/06/06 22:00:00;995,675;27,217
