Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_Baro_210818202752_BX056.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-BX056  219.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo_Baro
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Series settings]
  Serial number           =BB00-BX056  219.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo_Baro
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


Date/time;Pressure[cmH2O];Temperature[°C]
2021/05/11 03:00:00;1005,450;25,460
2021/05/11 04:00:00;1007,275;25,590
2021/05/11 05:00:00;1008,100;25,733
2021/05/11 06:00:00;1008,250;25,553
2021/05/11 07:00:00;1008,050;25,897
2021/05/11 08:00:00;1008,425;27,513
2021/05/11 09:00:00;1008,475;29,083
2021/05/11 10:00:00;1008,500;32,490
2021/05/11 11:00:00;1007,750;34,303
2021/05/11 12:00:00;1007,050;35,710
2021/05/11 13:00:00;1006,050;37,170
2021/05/11 14:00:00;1005,050;38,077
2021/05/11 15:00:00;1003,775;38,257
2021/05/11 16:00:00;1002,650;37,583
2021/05/11 17:00:00;1003,025;37,763
2021/05/11 18:00:00;1003,400;35,420
2021/05/11 19:00:00;1005,225;33,200
2021/05/11 20:00:00;1005,525;30,647
2021/05/11 21:00:00;1005,825;29,700
2021/05/11 22:00:00;1006,350;29,223
2021/05/11 23:00:00;1006,600;29,113
2021/05/12 00:00:00;1006,425;28,490
2021/05/12 01:00:00;1005,400;27,833
2021/05/12 02:00:00;1005,150;26,763
2021/05/12 03:00:00;1005,100;26,090
2021/05/12 04:00:00;1005,325;25,850
2021/05/12 05:00:00;1005,575;25,637
2021/05/12 06:00:00;1005,775;25,113
2021/05/12 07:00:00;1006,550;26,333
2021/05/12 08:00:00;1007,525;29,067
2021/05/12 09:00:00;1007,350;32,210
2021/05/12 10:00:00;1007,175;34,483
2021/05/12 11:00:00;1006,250;35,467
2021/05/12 12:00:00;1005,725;36,757
2021/05/12 13:00:00;1004,525;38,200
2021/05/12 14:00:00;1003,400;39,270
2021/05/12 15:00:00;1002,000;39,600
2021/05/12 16:00:00;1000,675;38,410
2021/05/12 17:00:00;1000,375;36,403
2021/05/12 18:00:00;1001,625;36,613
2021/05/12 19:00:00;1002,450;32,543
2021/05/12 20:00:00;1003,200;32,350
2021/05/12 21:00:00;1004,200;31,997
2021/05/12 22:00:00;1006,100;31,160
2021/05/12 23:00:00;1005,650;30,333
2021/05/13 00:00:00;1005,525;30,053
2021/05/13 01:00:00;1005,150;29,803
2021/05/13 02:00:00;1005,900;29,647
2021/05/13 03:00:00;1006,850;24,927
2021/05/13 04:00:00;1005,950;23,123
2021/05/13 05:00:00;1005,075;22,950
2021/05/13 06:00:00;1005,950;23,293
2021/05/13 07:00:00;1006,525;23,880
2021/05/13 08:00:00;1007,225;24,537
2021/05/13 09:00:00;1007,975;25,647
2021/05/13 10:00:00;1007,750;27,543
2021/05/13 11:00:00;1007,275;29,577
2021/05/13 12:00:00;1006,525;30,997
2021/05/13 13:00:00;1005,600;33,397
2021/05/13 14:00:00;1004,475;34,553
2021/05/13 15:00:00;1003,325;35,177
2021/05/13 16:00:00;1002,075;34,473
2021/05/13 17:00:00;1001,875;35,497
2021/05/13 18:00:00;1002,075;35,497
2021/05/13 19:00:00;1003,075;32,490
2021/05/13 20:00:00;1004,025;30,997
2021/05/13 21:00:00;1004,325;29,293
2021/05/13 22:00:00;1006,050;28,747
2021/05/13 23:00:00;1006,650;29,020
2021/05/14 00:00:00;1007,225;28,247
2021/05/14 01:00:00;1006,850;27,280
2021/05/14 02:00:00;1006,100;26,380
2021/05/14 03:00:00;1006,225;25,537
2021/05/14 04:00:00;1005,525;25,520
2021/05/14 05:00:00;1005,200;25,380
2021/05/14 06:00:00;1005,525;25,317
2021/05/14 07:00:00;1006,100;25,670
2021/05/14 08:00:00;1007,475;26,960
2021/05/14 09:00:00;1007,750;28,403
2021/05/14 10:00:00;1007,725;30,427
2021/05/14 11:00:00;1007,500;32,280
2021/05/14 12:00:00;1006,600;33,897
2021/05/14 13:00:00;1005,300;34,920
2021/05/14 14:00:00;1004,025;36,083
2021/05/14 15:00:00;1003,025;36,460
2021/05/14 16:00:00;1002,450;35,770
2021/05/14 17:00:00;1001,875;37,013
2021/05/14 18:00:00;1002,000;36,233
2021/05/14 19:00:00;1002,625;32,270
2021/05/14 20:00:00;1003,950;30,363
2021/05/14 21:00:00;1004,825;30,100
2021/05/14 22:00:00;1004,775;29,363
2021/05/14 23:00:00;1007,600;29,507
2021/05/15 00:00:00;1005,650;23,833
2021/05/15 01:00:00;1005,650;23,373
2021/05/15 02:00:00;1005,075;23,543
2021/05/15 03:00:00;1005,650;23,803
2021/05/15 04:00:00;1004,900;23,990
2021/05/15 05:00:00;1005,025;24,053
2021/05/15 06:00:00;1005,825;23,997
2021/05/15 07:00:00;1006,350;24,623
2021/05/15 08:00:00;1007,800;25,520
2021/05/15 09:00:00;1007,675;26,943
2021/05/15 10:00:00;1007,900;29,090
2021/05/15 11:00:00;1007,050;31,257
2021/05/15 12:00:00;1006,350;32,943
2021/05/15 13:00:00;1005,475;34,287
2021/05/15 14:00:00;1004,400;35,333
2021/05/15 15:00:00;1002,825;35,583
2021/05/15 16:00:00;1001,875;35,333
2021/05/15 17:00:00;1002,325;36,507
2021/05/15 18:00:00;1002,575;35,460
2021/05/15 19:00:00;1003,900;31,613
2021/05/15 20:00:00;1006,650;30,153
2021/05/15 21:00:00;1009,550;25,130
2021/05/15 22:00:00;1008,300;23,637
2021/05/15 23:00:00;1006,350;23,827
2021/05/16 00:00:00;1004,650;24,193
2021/05/16 01:00:00;1004,575;24,513
2021/05/16 02:00:00;1004,275;24,613
2021/05/16 03:00:00;1004,150;24,483
2021/05/16 04:00:00;1003,875;24,257
2021/05/16 05:00:00;1004,575;24,107
2021/05/16 06:00:00;1005,325;24,090
2021/05/16 07:00:00;1006,350;25,310
2021/05/16 08:00:00;1007,050;26,660
2021/05/16 09:00:00;1007,625;28,747
2021/05/16 10:00:00;1007,600;30,053
2021/05/16 11:00:00;1006,975;31,513
2021/05/16 12:00:00;1005,900;32,967
2021/05/16 13:00:00;1005,100;34,543
2021/05/16 14:00:00;1004,100;35,710
2021/05/16 15:00:00;1003,650;36,473
2021/05/16 16:00:00;1003,075;35,067
2021/05/16 17:00:00;1002,900;34,803
2021/05/16 18:00:00;1003,150;33,357
2021/05/16 19:00:00;1003,200;29,770
2021/05/16 20:00:00;1003,575;28,653
2021/05/16 21:00:00;1004,200;28,060
2021/05/16 22:00:00;1004,950;27,770
2021/05/16 23:00:00;1005,150;27,433
2021/05/17 00:00:00;1005,400;27,677
2021/05/17 01:00:00;1005,150;27,903
2021/05/17 02:00:00;1004,900;27,450
2021/05/17 03:00:00;1004,850;27,013
2021/05/17 04:00:00;1004,850;27,053
2021/05/17 05:00:00;1005,025;27,107
2021/05/17 06:00:00;1005,400;27,037
2021/05/17 07:00:00;1006,425;27,647
2021/05/17 08:00:00;1007,400;28,840
2021/05/17 09:00:00;1008,300;30,240
2021/05/17 10:00:00;1008,425;30,920
2021/05/17 11:00:00;1008,175;32,257
2021/05/17 12:00:00;1007,375;33,880
2021/05/17 13:00:00;1006,425;34,880
2021/05/17 14:00:00;1005,050;35,927
2021/05/17 15:00:00;1004,150;36,113
2021/05/17 16:00:00;1004,025;35,160
2021/05/17 17:00:00;1003,150;36,613
2021/05/17 18:00:00;1003,850;35,473
2021/05/17 19:00:00;1004,775;31,967
2021/05/17 20:00:00;1006,175;28,410
2021/05/17 21:00:00;1006,600;26,007
2021/05/17 22:00:00;1007,300;26,053
2021/05/17 23:00:00;1007,350;26,107
2021/05/18 00:00:00;1009,325;26,340
2021/05/18 01:00:00;1008,550;25,897
2021/05/18 02:00:00;1007,275;25,280
2021/05/18 03:00:00;1006,225;25,090
2021/05/18 04:00:00;1005,700;24,950
2021/05/18 05:00:00;1005,075;25,130
2021/05/18 06:00:00;1005,525;25,303
2021/05/18 07:00:00;1006,850;25,553
2021/05/18 08:00:00;1007,350;26,623
2021/05/18 09:00:00;1008,300;28,183
2021/05/18 10:00:00;1008,475;30,733
2021/05/18 11:00:00;1008,175;31,193
2021/05/18 12:00:00;1007,550;32,967
2021/05/18 13:00:00;1006,800;35,123
2021/05/18 14:00:00;1005,725;36,717
2021/05/18 15:00:00;1005,050;37,183
2021/05/18 16:00:00;1004,525;36,160
2021/05/18 17:00:00;1004,525;37,310
2021/05/18 18:00:00;1004,400;34,747
2021/05/18 19:00:00;1005,025;30,803
2021/05/18 20:00:00;1005,475;30,530
2021/05/18 21:00:00;1006,150;29,863
2021/05/18 22:00:00;1006,400;28,863
2021/05/18 23:00:00;1006,475;27,920
2021/05/19 00:00:00;1006,050;27,153
2021/05/19 01:00:00;1005,775;26,677
2021/05/19 02:00:00;1005,650;26,350
2021/05/19 03:00:00;1005,825;26,123
2021/05/19 04:00:00;1005,700;25,740
2021/05/19 05:00:00;1006,275;25,373
2021/05/19 06:00:00;1006,725;25,233
2021/05/19 07:00:00;1007,750;26,520
2021/05/19 08:00:00;1008,350;29,520
2021/05/19 09:00:00;1008,300;32,193
2021/05/19 10:00:00;1008,050;33,927
2021/05/19 11:00:00;1007,250;34,683
2021/05/19 12:00:00;1006,500;35,717
2021/05/19 13:00:00;1005,475;37,043
2021/05/19 14:00:00;1004,475;38,473
2021/05/19 15:00:00;1002,950;39,067
2021/05/19 16:00:00;1002,400;37,863
2021/05/19 17:00:00;1002,525;37,520
2021/05/19 18:00:00;1003,650;36,560
2021/05/19 19:00:00;1005,025;32,710
2021/05/19 20:00:00;1005,275;30,327
2021/05/19 21:00:00;1005,400;29,303
2021/05/19 22:00:00;1005,225;28,497
2021/05/19 23:00:00;1005,275;28,303
2021/05/20 00:00:00;1005,150;27,990
2021/05/20 01:00:00;1004,600;27,710
2021/05/20 02:00:00;1004,600;27,553
2021/05/20 03:00:00;1004,650;27,083
2021/05/20 04:00:00;1005,350;26,920
2021/05/20 05:00:00;1005,650;26,757
2021/05/20 06:00:00;1006,100;26,613
2021/05/20 07:00:00;1006,475;27,333
2021/05/20 08:00:00;1007,475;29,693
2021/05/20 09:00:00;1007,675;33,060
2021/05/20 10:00:00;1007,450;34,083
2021/05/20 11:00:00;1006,925;35,683
2021/05/20 12:00:00;1006,250;36,780
2021/05/20 13:00:00;1005,225;37,270
2021/05/20 14:00:00;1004,150;37,927
2021/05/20 15:00:00;1003,525;38,397
2021/05/20 16:00:00;1002,250;37,780
2021/05/20 17:00:00;1002,700;39,020
2021/05/20 18:00:00;1003,525;36,723
2021/05/20 19:00:00;1004,450;29,793
2021/05/20 20:00:00;1004,900;28,710
2021/05/20 21:00:00;1005,475;28,210
2021/05/20 22:00:00;1005,725;28,240
2021/05/20 23:00:00;1005,725;27,880
2021/05/21 00:00:00;1007,500;27,613
2021/05/21 01:00:00;1006,675;27,450
2021/05/21 02:00:00;1005,975;27,060
2021/05/21 03:00:00;1005,350;27,013
2021/05/21 04:00:00;1006,550;27,420
2021/05/21 05:00:00;1006,925;27,787
2021/05/21 06:00:00;1006,800;27,577
2021/05/21 07:00:00;1006,800;27,717
2021/05/21 08:00:00;1007,725;29,623
2021/05/21 09:00:00;1008,300;30,450
2021/05/21 10:00:00;1011,425;30,410
2021/05/21 11:00:00;1010,875;28,303
2021/05/21 12:00:00;1010,800;28,787
2021/05/21 13:00:00;1009,925;30,333
2021/05/21 14:00:00;1008,600;31,983
2021/05/21 15:00:00;1006,425;32,153
2021/05/21 16:00:00;1005,650;32,817
2021/05/21 17:00:00;1005,050;34,827
2021/05/21 18:00:00;1004,600;32,270
2021/05/21 19:00:00;1005,100;27,903
2021/05/21 20:00:00;1005,950;26,497
2021/05/21 21:00:00;1007,050;26,043
2021/05/21 22:00:00;1006,925;26,020
2021/05/21 23:00:00;1006,900;25,897
2021/05/22 00:00:00;1006,725;26,007
2021/05/22 01:00:00;1006,600;26,077
2021/05/22 02:00:00;1006,850;26,037
2021/05/22 03:00:00;1006,850;25,880
2021/05/22 04:00:00;1007,225;25,840
2021/05/22 05:00:00;1007,350;25,710
2021/05/22 06:00:00;1007,475;25,733
2021/05/22 07:00:00;1007,925;26,333
2021/05/22 08:00:00;1008,500;28,247
2021/05/22 09:00:00;1008,675;30,770
2021/05/22 10:00:00;1009,025;33,043
2021/05/22 11:00:00;1008,650;35,433
2021/05/22 12:00:00;1007,875;36,210
2021/05/22 13:00:00;1006,800;37,530
2021/05/22 14:00:00;1006,000;35,387
2021/05/22 15:00:00;1005,725;34,857
2021/05/22 16:00:00;1004,925;36,420
2021/05/22 17:00:00;1004,925;38,060
2021/05/22 18:00:00;1004,800;35,683
2021/05/22 19:00:00;1005,525;32,053
2021/05/22 20:00:00;1006,225;29,443
2021/05/22 21:00:00;1006,975;28,303
2021/05/22 22:00:00;1007,800;27,513
2021/05/22 23:00:00;1008,175;28,677
2021/05/23 00:00:00;1008,100;29,433
2021/05/23 01:00:00;1007,725;28,763
2021/05/23 02:00:00;1006,975;28,443
2021/05/23 03:00:00;1006,475;27,630
2021/05/23 04:00:00;1006,775;26,490
2021/05/23 05:00:00;1007,275;25,910
2021/05/23 06:00:00;1007,625;25,520
2021/05/23 07:00:00;1008,250;26,507
2021/05/23 08:00:00;1009,125;28,693
2021/05/23 09:00:00;1008,625;30,810
2021/05/23 10:00:00;1008,425;32,583
2021/05/23 11:00:00;1008,200;34,357
2021/05/23 12:00:00;1007,500;34,920
2021/05/23 13:00:00;1006,375;35,740
2021/05/23 14:00:00;1005,725;36,530
2021/05/23 15:00:00;1004,525;37,210
2021/05/23 16:00:00;1003,600;36,507
2021/05/23 17:00:00;1003,725;37,583
2021/05/23 18:00:00;1004,025;35,083
2021/05/23 19:00:00;1004,650;31,543
2021/05/23 20:00:00;1005,200;29,710
2021/05/23 21:00:00;1005,325;29,030
2021/05/23 22:00:00;1005,900;28,333
2021/05/23 23:00:00;1006,350;27,803
2021/05/24 00:00:00;1005,900;27,490
2021/05/24 01:00:00;1005,350;27,100
2021/05/24 02:00:00;1004,975;26,583
2021/05/24 03:00:00;1004,950;26,210
2021/05/24 04:00:00;1005,350;25,803
2021/05/24 05:00:00;1006,025;25,590
2021/05/24 06:00:00;1006,475;25,497
2021/05/24 07:00:00;1007,500;27,340
2021/05/24 08:00:00;1007,900;30,473
2021/05/24 09:00:00;1009,075;33,037
2021/05/24 10:00:00;1008,900;34,333
2021/05/24 11:00:00;1008,325;35,607
2021/05/24 12:00:00;1007,500;36,333
2021/05/24 13:00:00;1006,125;37,363
2021/05/24 14:00:00;1004,850;37,873
2021/05/24 15:00:00;1003,850;39,200
2021/05/24 16:00:00;1003,025;38,340
2021/05/24 17:00:00;1003,150;38,897
2021/05/24 18:00:00;1003,075;36,130
2021/05/24 19:00:00;1003,850;34,507
2021/05/24 20:00:00;1004,325;31,583
2021/05/24 21:00:00;1005,275;30,113
2021/05/24 22:00:00;1005,775;29,590
2021/05/24 23:00:00;1005,600;29,210
2021/05/25 00:00:00;1005,200;28,553
2021/05/25 01:00:00;1004,900;28,130
2021/05/25 02:00:00;1004,900;27,660
2021/05/25 03:00:00;1004,775;27,177
2021/05/25 04:00:00;1004,975;27,160
2021/05/25 05:00:00;1005,100;27,077
2021/05/25 06:00:00;1005,775;26,763
2021/05/25 07:00:00;1006,550;27,897
2021/05/25 08:00:00;1007,025;30,647
2021/05/25 09:00:00;1007,175;33,723
2021/05/25 10:00:00;1007,000;35,710
2021/05/25 11:00:00;1006,550;36,647
2021/05/25 12:00:00;1005,725;37,653
2021/05/25 13:00:00;1004,975;27,210
2021/05/25 14:00:00;1003,825;28,257
2021/05/25 15:00:00;1002,825;34,200
2021/05/25 16:00:00;1002,075;35,177
2021/05/25 17:00:00;1002,775;37,007
2021/05/25 18:00:00;1002,950;33,670
2021/05/25 19:00:00;1003,125;30,600
2021/05/25 20:00:00;1003,625;29,590
2021/05/25 21:00:00;1004,400;28,983
2021/05/25 22:00:00;1005,075;28,780
2021/05/25 23:00:00;1005,275;28,653
2021/05/26 00:00:00;1005,150;28,270
2021/05/26 01:00:00;1004,650;27,817
2021/05/26 02:00:00;1004,450;27,630
2021/05/26 03:00:00;1004,450;27,637
2021/05/26 04:00:00;1004,600;27,420
2021/05/26 05:00:00;1004,725;27,060
2021/05/26 06:00:00;1005,525;26,577
2021/05/26 07:00:00;1006,675;27,903
2021/05/26 08:00:00;1006,850;30,177
2021/05/26 09:00:00;1007,875;32,460
2021/05/26 10:00:00;1008,200;33,863
2021/05/26 11:00:00;1009,575;28,927
2021/05/26 12:00:00;1009,125;26,630
2021/05/26 13:00:00;1006,225;27,363
2021/05/26 14:00:00;1004,600;27,270
2021/05/26 15:00:00;1004,025;27,473
2021/05/26 16:00:00;1004,525;28,240
2021/05/26 17:00:00;1003,400;28,403
2021/05/26 18:00:00;1003,650;27,857
2021/05/26 19:00:00;1004,200;26,660
2021/05/26 20:00:00;1004,400;26,083
2021/05/26 21:00:00;1004,900;25,933
2021/05/26 22:00:00;1006,025;25,700
2021/05/26 23:00:00;1006,350;25,183
2021/05/27 00:00:00;1005,900;24,763
2021/05/27 01:00:00;1005,075;24,497
2021/05/27 02:00:00;1004,775;24,310
2021/05/27 03:00:00;1005,525;24,090
2021/05/27 04:00:00;1005,950;24,013
2021/05/27 05:00:00;1006,275;23,740
2021/05/27 06:00:00;1006,900;23,670
2021/05/27 07:00:00;1007,600;24,433
2021/05/27 08:00:00;1008,175;27,037
2021/05/27 09:00:00;1008,550;30,240
2021/05/27 10:00:00;1008,800;32,030
2021/05/27 11:00:00;1008,000;33,077
2021/05/27 12:00:00;1007,200;34,803
2021/05/27 13:00:00;1006,500;35,960
2021/05/27 14:00:00;1005,300;37,077
2021/05/27 15:00:00;1004,225;38,147
2021/05/27 16:00:00;1003,450;37,060
2021/05/27 17:00:00;1003,200;38,600
2021/05/27 18:00:00;1003,025;34,520
2021/05/27 19:00:00;1003,500;30,200
2021/05/27 20:00:00;1004,775;29,113
2021/05/27 21:00:00;1006,350;29,520
2021/05/27 22:00:00;1006,600;29,020
2021/05/27 23:00:00;1006,775;27,770
2021/05/28 00:00:00;1006,550;26,387
2021/05/28 01:00:00;1006,100;25,833
2021/05/28 02:00:00;1005,950;25,420
2021/05/28 03:00:00;1005,950;25,053
2021/05/28 04:00:00;1006,100;24,793
2021/05/28 05:00:00;1006,275;24,583
2021/05/28 06:00:00;1006,725;24,303
2021/05/28 07:00:00;1007,600;25,427
2021/05/28 08:00:00;1008,125;28,233
2021/05/28 09:00:00;1008,725;30,960
2021/05/28 10:00:00;1008,375;33,067
2021/05/28 11:00:00;1007,575;34,513
2021/05/28 12:00:00;1006,925;35,497
2021/05/28 13:00:00;1005,850;36,863
2021/05/28 14:00:00;1004,800;38,363
2021/05/28 15:00:00;1003,600;39,880
2021/05/28 16:00:00;1002,775;38,107
2021/05/28 17:00:00;1002,650;39,340
2021/05/28 18:00:00;1003,200;36,270
2021/05/28 19:00:00;1003,900;32,090
2021/05/28 20:00:00;1004,325;29,787
2021/05/28 21:00:00;1004,900;28,553
2021/05/28 22:00:00;1005,275;27,910
2021/05/28 23:00:00;1005,725;27,553
2021/05/29 00:00:00;1005,725;27,280
2021/05/29 01:00:00;1005,400;27,100
2021/05/29 02:00:00;1004,975;26,927
2021/05/29 03:00:00;1005,075;26,670
2021/05/29 04:00:00;1005,275;26,240
2021/05/29 05:00:00;1005,575;25,833
2021/05/29 06:00:00;1006,025;25,560
2021/05/29 07:00:00;1006,725;26,803
2021/05/29 08:00:00;1007,275;29,897
2021/05/29 09:00:00;1007,325;33,520
2021/05/29 10:00:00;1007,050;35,803
2021/05/29 11:00:00;1006,800;36,420
2021/05/29 12:00:00;1006,125;37,577
2021/05/29 13:00:00;1004,800;38,077
2021/05/29 14:00:00;1003,900;39,310
2021/05/29 15:00:00;1002,950;38,130
2021/05/29 16:00:00;1002,000;36,990
2021/05/29 17:00:00;1002,650;33,590
2021/05/29 18:00:00;1002,750;32,443
2021/05/29 19:00:00;1003,275;30,757
2021/05/29 20:00:00;1003,900;29,177
2021/05/29 21:00:00;1004,775;28,340
2021/05/29 22:00:00;1004,325;27,710
2021/05/29 23:00:00;1004,900;27,333
2021/05/30 00:00:00;1004,325;27,130
2021/05/30 01:00:00;1004,025;26,897
2021/05/30 02:00:00;1003,875;26,450
2021/05/30 03:00:00;1003,700;26,160
2021/05/30 04:00:00;1003,325;25,960
2021/05/30 05:00:00;1004,075;25,497
2021/05/30 06:00:00;1004,650;25,357
2021/05/30 07:00:00;1005,725;26,333
2021/05/30 08:00:00;1005,725;28,637
2021/05/30 09:00:00;1005,775;31,433
2021/05/30 10:00:00;1005,475;34,107
2021/05/30 11:00:00;1004,925;34,817
2021/05/30 12:00:00;1004,350;36,310
2021/05/30 13:00:00;1003,325;36,623
2021/05/30 14:00:00;1002,575;36,637
2021/05/30 15:00:00;1002,200;36,287
2021/05/30 16:00:00;1001,500;35,740
2021/05/30 17:00:00;1001,325;37,623
2021/05/30 18:00:00;1001,500;35,293
2021/05/30 19:00:00;1001,750;31,733
2021/05/30 20:00:00;1002,700;29,590
2021/05/30 21:00:00;1002,700;28,467
2021/05/30 22:00:00;1002,875;27,567
2021/05/30 23:00:00;1003,275;26,927
2021/05/31 00:00:00;1003,075;26,530
2021/05/31 01:00:00;1002,575;26,083
2021/05/31 02:00:00;1002,750;25,793
2021/05/31 03:00:00;1002,575;25,607
2021/05/31 04:00:00;1002,575;25,397
2021/05/31 05:00:00;1003,200;25,183
2021/05/31 06:00:00;1003,375;25,170
2021/05/31 07:00:00;1004,450;26,520
2021/05/31 08:00:00;1004,825;29,920
2021/05/31 09:00:00;1005,025;32,293
2021/05/31 10:00:00;1005,300;33,803
2021/05/31 11:00:00;1004,725;34,887
2021/05/31 12:00:00;1004,350;35,827
2021/05/31 13:00:00;1003,325;36,410
2021/05/31 14:00:00;1001,875;37,520
2021/05/31 15:00:00;999,725;38,990
2021/05/31 16:00:00;999,800;38,107
2021/05/31 17:00:00;1001,375;33,787
2021/05/31 18:00:00;1003,950;29,710
2021/05/31 19:00:00;1004,400;27,223
2021/05/31 20:00:00;1004,325;24,803
2021/05/31 21:00:00;1005,400;24,990
2021/05/31 22:00:00;1005,725;25,270
2021/05/31 23:00:00;1007,650;25,020
2021/06/01 00:00:00;1007,500;25,263
2021/06/01 01:00:00;1006,525;25,083
2021/06/01 02:00:00;1005,650;24,677
2021/06/01 03:00:00;1004,075;24,927
2021/06/01 04:00:00;1004,150;24,850
2021/06/01 05:00:00;1004,450;24,600
2021/06/01 06:00:00;1005,150;24,803
2021/06/01 07:00:00;1005,575;25,183
2021/06/01 08:00:00;1007,050;26,303
2021/06/01 09:00:00;1009,500;28,363
2021/06/01 10:00:00;1008,225;29,653
2021/06/01 11:00:00;1008,125;31,803
2021/06/01 12:00:00;1007,500;32,403
2021/06/01 13:00:00;1006,550;32,623
2021/06/01 14:00:00;1005,100;32,780
2021/06/01 15:00:00;1004,200;33,473
2021/06/01 16:00:00;1003,150;33,420
2021/06/01 17:00:00;1002,625;31,460
2021/06/01 18:00:00;1003,000;30,710
2021/06/01 19:00:00;1004,025;29,677
2021/06/01 20:00:00;1004,775;28,950
2021/06/01 21:00:00;1005,850;28,910
2021/06/01 22:00:00;1006,475;28,303
2021/06/01 23:00:00;1006,725;27,880
2021/06/02 00:00:00;1006,300;27,490
2021/06/02 01:00:00;1005,475;27,107
2021/06/02 02:00:00;1004,850;26,647
2021/06/02 03:00:00;1004,975;26,530
2021/06/02 04:00:00;1005,150;26,357
2021/06/02 05:00:00;1005,400;26,287
2021/06/02 06:00:00;1006,475;26,153
2021/06/02 07:00:00;1006,600;26,177
2021/06/02 08:00:00;1007,225;27,067
2021/06/02 09:00:00;1008,225;29,817
2021/06/02 10:00:00;1008,375;32,467
2021/06/02 11:00:00;1007,950;33,030
2021/06/02 12:00:00;1007,175;34,473
2021/06/02 13:00:00;1005,925;34,920
2021/06/02 14:00:00;1004,925;36,043
2021/06/02 15:00:00;1004,600;37,817
2021/06/02 16:00:00;1004,150;34,160
2021/06/02 17:00:00;1004,200;32,427
2021/06/02 18:00:00;1004,525;32,427
2021/06/02 19:00:00;1005,200;30,483
2021/06/02 20:00:00;1006,050;28,733
2021/06/02 21:00:00;1006,600;27,933
2021/06/02 22:00:00;1007,175;27,433
2021/06/02 23:00:00;1007,350;27,170
2021/06/03 00:00:00;1006,100;26,960
2021/06/03 01:00:00;1005,850;26,863
2021/06/03 02:00:00;1005,650;26,897
2021/06/03 03:00:00;1005,725;26,833
2021/06/03 04:00:00;1005,850;26,653
2021/06/03 05:00:00;1006,225;26,293
2021/06/03 06:00:00;1006,300;26,007
2021/06/03 07:00:00;1006,975;26,920
2021/06/03 08:00:00;1007,400;29,653
2021/06/03 09:00:00;1007,750;32,327
2021/06/03 10:00:00;1007,500;33,287
2021/06/03 11:00:00;1006,625;34,577
2021/06/03 12:00:00;1005,725;35,927
2021/06/03 13:00:00;1004,850;36,710
2021/06/03 14:00:00;1003,975;38,170
2021/06/03 15:00:00;1003,525;38,927
2021/06/03 16:00:00;1002,825;38,200
2021/06/03 17:00:00;1003,025;38,053
2021/06/03 18:00:00;1002,950;35,827
2021/06/03 19:00:00;1003,775;33,513
2021/06/03 20:00:00;1003,950;31,600
2021/06/03 21:00:00;1004,325;30,490
2021/06/03 22:00:00;1004,900;29,590
2021/06/03 23:00:00;1005,225;28,967
2021/06/04 00:00:00;1004,975;28,623
2021/06/04 01:00:00;1004,700;28,257
2021/06/04 02:00:00;1004,200;27,927
2021/06/04 03:00:00;1003,650;27,803
2021/06/04 04:00:00;1003,275;27,497
2021/06/04 05:00:00;1003,950;27,223
2021/06/04 06:00:00;1005,275;27,100
2021/06/04 07:00:00;1005,650;25,717
2021/06/04 08:00:00;1005,900;26,497
2021/06/04 09:00:00;1008,175;28,927
2021/06/04 10:00:00;1011,425;23,233
2021/06/04 11:00:00;1011,550;21,997
2021/06/04 12:00:00;1010,250;21,740
2021/06/04 13:00:00;1010,000;21,677
2021/06/04 14:00:00;1009,225;22,827
2021/06/04 15:00:00;1007,725;23,233
2021/06/04 16:00:00;1006,650;23,303
2021/06/04 17:00:00;1004,775;23,927
2021/06/04 18:00:00;1004,775;23,857
2021/06/04 19:00:00;1005,575;23,310
2021/06/04 20:00:00;1006,150;23,067
2021/06/04 21:00:00;1006,650;22,803
2021/06/04 22:00:00;1006,975;22,613
2021/06/04 23:00:00;1007,350;22,553
2021/06/05 00:00:00;1007,475;22,553
2021/06/05 01:00:00;1007,350;22,647
2021/06/05 02:00:00;1007,525;22,717
2021/06/05 03:00:00;1007,725;22,897
2021/06/05 04:00:00;1007,150;22,873
2021/06/05 05:00:00;1007,400;22,693
